company_id,company_name,year,sector,country,scope_1_emissions_tco2e,scope_2_emissions_tco2e,scope_3_emissions_tco2e,energy_consumption_mwh,renewable_energy_percent,water_usage_m3,waste_generated_tons,waste_recycled_percent,employee_count,female_employee_ratio,board_independence_percent,incident_count,esg_score
675,Tauron Polska Energia,2024,Energy/Utilities,Poland,9411569.89,924202.34,13018299.35,3905698.56,28.66,74867704.08,219553.88,54.24,15882,0.298,55.4,14,55.76
676,Lactalis Group,2024,Consumer Goods/Retail,France,3063.93,10070.77,82409.48,11578.71,65.06,112257.46,4300.31,60.53,2249,0.668,66.27,1,73.81
677,Končar Group,2024,Construction/Industrials,Croatia,5376321.26,1225363.03,20598036.23,4418648.93,49.03,17655130.66,2772670.73,59.25,278139,0.181,61.82,26,53.01
678,Voestalpine AG,2024,Manufacturing,Austria,20121.93,9601.06,77792.98,8258.75,28.34,232402.5,9988.75,45.88,631,0.376,68.89,2,61.09
679,Basic Fit International,2024,Consumer Goods/Retail,Netherlands,19708.34,11079.64,152961.08,9764.46,74.93,505944.53,18197.9,60.32,13665,0.521,78.55,4,71.61
680,Icade SA,2024,Construction/Industrials,France,75242.68,68803.79,767973.29,67513.28,48.19,1265826.09,89683.37,67.64,7562,0.294,69.94,10,56.67
681,JM AB,2024,Construction/Industrials,Sweden,43986.21,12978.61,267291.17,34590.33,17.56,103420.49,23023.23,43.67,3124,0.178,44.81,7,44.11
682,Moncler S.p.A.,2024,Consumer Goods/Retail,Italy,176979.17,1191824.18,8923340.24,771144.85,63.24,28183857.8,808518.02,73.66,627227,0.63,78.58,8,67.6
683,Nedap N.V.,2024,Technology,Netherlands,127.76,1682.96,5042.85,1912.26,94.76,7289.64,489.32,56.39,859,0.276,65.83,0,66.7
684,IPL Plastics,2024,Manufacturing,Ireland,8957.46,8407.47,66203.3,29439.11,42.83,1062717.31,11408.05,83.12,1170,0.28,59.98,4,59.15
685,Systemair AB,2024,Construction/Industrials,Sweden,91336.92,74187.43,517198.93,135297.37,30.37,1198922.65,87623.9,68.11,8460,0.237,74.04,10,55.21
686,Corbion N.V.,2024,Manufacturing,Netherlands,148034.53,47486.23,462405.14,213919.34,43.01,6992386.87,21241.38,41.33,4904,0.199,45.05,8,50.71
687,Antolin Group,2024,Automotive/Transport,Spain,15381.56,8667.74,205527.57,23560.71,28.72,108037.89,1115.5,72.41,1183,0.243,62.36,2,54.51
688,ASM International,2024,Technology,Netherlands,3016.88,22819.93,51860.83,32470.81,61.53,61543.7,5307.08,60.19,9556,0.42,67.87,1,69.08
689,Syensqo SA,2024,Manufacturing,Belgium,16441.8,4331.02,70621.45,19328.19,23.01,327228.96,17809.71,62.15,624,0.22,49.03,1,61.54
690,Auchan,2024,Consumer Goods/Retail,France,463097.63,631706.16,3694839.4,410460.82,49.52,22249788.41,494944.99,76.84,254936,0.507,45.64,8,61.39
691,SUSS MicroTec,2024,Technology,Germany,3203.29,22302.79,32678.06,12978.91,47.41,59779.68,6497.85,73.86,7811,0.288,62.56,1,67.09
692,Ellaktor,2024,Construction/Industrials,Greece,3125.7,2292.26,16535.65,3526.89,33.91,56980.4,5069.36,70.39,423,0.333,55.55,2,59.99
693,Industrivärden AB,2024,Financial Services,Sweden,2195.19,11717.78,1847873.94,8878.52,55.7,22119.14,1851.85,70.48,15128,0.55,59.78,3,62.94
694,Krones AG,2024,Construction/Industrials,Germany,360189.24,123742.1,1426683.31,177822.53,46.68,4162366.9,171680.41,43.62,25615,0.295,30.64,16,47.99
695,Elringklinger AG,2024,Automotive/Transport,Germany,19346.54,3490.1,237541.93,16766.58,32.92,183063.35,1991.29,51.41,1576,0.35,37.94,4,44.07
696,Hellenic Petroleum,2024,Energy/Utilities,Greece,4256000.76,153362.34,7835724.79,821256.71,17.35,13608144.88,40942.84,77.48,4200,0.386,73.84,8,52.72
697,Billerud AB,2024,Manufacturing,Sweden,374729.17,119941.72,1090407.13,203988.12,11.49,15380577.35,70015.32,73.21,15186,0.362,47.81,12,57.23
698,Olainfarm,2024,Healthcare/Pharma,Latvia,1021206.54,1967915.27,9181514.77,2676302.39,32.25,73026580.41,787713.63,55.48,497362,0.562,68.24,8,61.38
699,Geox S.p.A.,2024,Consumer Goods/Retail,Italy,4036.78,2622.19,46085.75,3548.34,69.47,361803.62,3021.05,51.05,3521,0.539,70.1,3,64.37
700,WDP (Warehouses De Pauw),2024,Construction/Industrials,Belgium,412523.6,223000.57,2803357.77,936023.9,40.72,6004448.53,840211.84,66.93,53355,0.269,56.07,17,55.76
701,Fresenius Medical Care AG,2024,Healthcare/Pharma,Germany,6988.26,6946.19,21295.96,8800.61,61.95,447911.14,1307.51,52.44,1648,0.594,84.29,3,74.87
702,CMA CGM,2024,Automotive/Transport,France,20264.5,3363.81,168231.58,18093.24,42.79,99186.08,6231.33,72.35,859,0.274,78.56,2,58.07
703,Peab AB,2024,Construction/Industrials,Sweden,6885379.97,1029936.03,47111054.61,3340529.89,16.77,56445636.26,1675457.47,59.91,308518,0.289,58.14,27,39.95
704,Eir (eircom),2024,Telecommunications,Ireland,1099.34,4177.84,11548.98,17856.85,48.41,26353.03,836.09,68.47,1196,0.329,79.02,1,68.45
705,Amica S.A.,2024,Consumer Goods/Retail,Poland,3081.03,5765.13,29972.18,2725.86,69.3,94410.29,5194.98,54.97,2556,0.704,51.2,1,67.62
706,BAM Group,2024,Construction/Industrials,Netherlands,4696.12,2357.54,29683.23,3100.55,11.58,45090.64,5614.82,78.34,344,0.247,43.8,2,48.26
707,Elica SpA,2024,Construction/Industrials,Italy,31934.22,8097.24,236918.99,34381.2,27.89,157003.54,6146.38,47.04,1805,0.211,34.96,6,43.69
708,Tesmec SpA,2024,Construction/Industrials,Italy,16796.28,13716.3,137136.63,25218.16,22.38,347402.92,43843.53,55.31,2402,0.267,54.67,7,56.66
709,Ferrero S.p.A.,2024,Consumer Goods/Retail,Italy,14014.2,9490.22,130414.17,34740.73,42.13,790537.77,6398.09,57.86,6287,0.551,46.43,2,68.03
710,Arkema SA,2024,Manufacturing,France,6194322.55,1084457.18,20802853.5,5850701.33,52.59,234537090.43,2385016.83,66.79,316914,0.302,59.47,19,51.23
711,Maire Tecnimont,2024,Construction/Industrials,Italy,22775.75,11817.21,130983.42,15696.46,28.55,92777.12,25442.14,51.7,1893,0.258,67.39,5,56.98
712,Guerbet SA,2024,Healthcare/Pharma,France,154.86,200.45,1302.13,511.37,38.2,16596.81,220.84,56.93,48,0.556,84.71,1,65.41
713,Hermès Parfums,2024,Consumer Goods/Retail,France,212510.58,246653.3,3150307.89,310879.0,32.6,16615695.82,178765.92,48.72,217105,0.635,63.18,8,66.11
714,Jungheinrich AG,2024,Construction/Industrials,Germany,374958.15,86155.84,1737887.77,238622.5,22.75,2743046.02,164554.18,53.0,27852,0.233,52.29,14,47.98
715,PGE Polska Grupa Energetyczna,2024,Energy/Utilities,Poland,541083.59,46326.56,957306.05,205829.53,41.05,1542176.04,34265.98,58.37,787,0.306,74.96,3,64.59
716,NN Group,2024,Financial Services,Netherlands,3073.13,33286.73,7004806.71,64241.18,44.3,141977.81,7759.95,80.11,62826,0.568,84.69,4,60.78
717,Armani Group,2024,Consumer Goods/Retail,Italy,6373.33,10250.16,54567.79,4367.53,70.29,240655.25,13865.12,55.17,3409,0.695,69.44,3,71.31
718,MF Fashion (Corneliani),2024,Consumer Goods/Retail,Italy,80320.33,331368.29,1270633.86,263454.49,64.37,20207803.8,139596.48,71.49,177792,0.611,58.87,7,68.86
719,Intesa Sanpaolo,2024,Financial Services,Italy,2946.85,15105.52,2356459.03,21455.89,85.59,21932.5,844.35,73.19,12720,0.444,74.56,4,70.5
720,Trumpf GmbH,2024,Construction/Industrials,Germany,19783.22,11647.1,175260.65,14693.81,36.51,225919.77,10387.93,36.62,2599,0.258,59.34,7,53.64
721,UBM Development,2024,Construction/Industrials,Austria,102734.88,26748.7,540918.6,49551.88,24.76,691868.02,57342.54,66.26,9329,0.274,70.86,10,56.73
722,Recticel NV,2024,Manufacturing,Belgium,34535.78,12453.12,115330.07,25802.07,17.64,512375.19,13553.93,76.22,1095,0.326,58.35,4,59.12
723,OTP Bank,2024,Financial Services,Hungary,41.87,138.85,45014.61,257.87,79.5,1187.15,51.94,94.55,456,0.566,84.19,2,75.1
724,Bravida Holding,2024,Construction/Industrials,Sweden,157870.23,260190.81,1107439.45,130160.94,33.4,1108608.65,72712.06,78.31,40517,0.246,59.29,17,60.69
725,Lotos Group,2024,Energy/Utilities,Poland,130247.56,17968.57,227062.34,98680.54,39.43,2518794.5,8891.83,64.47,951,0.26,75.0,2,63.39
726,Datagroup SE,2024,Technology,Germany,8026.98,75633.15,152859.34,65028.04,58.21,398580.86,24200.8,64.2,26782,0.307,60.4,1,58.46
727,Tchibo,2024,Consumer Goods/Retail,Germany,666.97,2810.32,15006.13,3101.6,26.59,113830.91,3873.7,87.4,1263,0.707,73.61,1,70.9
728,Nuclearelectrica,2024,Energy/Utilities,Romania,253019.5,51212.2,367969.62,324549.97,59.78,1595783.52,20330.23,50.71,790,0.269,41.64,3,57.54
729,Caixa Geral de Depósitos,2024,Financial Services,Portugal,296.32,5250.82,1098790.77,11791.22,49.61,12176.46,227.15,70.46,12293,0.41,67.5,3,65.86
730,Ciech S.A.,2024,Manufacturing,Poland,985412.01,329669.61,4862980.29,1027366.51,51.93,38661863.91,718299.02,69.35,37163,0.374,78.13,15,57.27
731,Grupa Azoty,2024,Manufacturing,Poland,3270.91,4996.55,30565.73,7731.11,33.77,248125.87,5578.34,77.45,235,0.369,71.56,2,60.12
732,BGL BNP Paribas,2024,Financial Services,Luxembourg,1684.02,46875.75,9457145.81,124261.24,84.36,95413.51,5660.14,93.46,47754,0.576,58.73,3,65.28
733,Ramsay Santé,2024,Healthcare/Pharma,France,591721.35,551797.85,3774219.78,708934.61,69.28,25172656.01,748954.79,58.71,362150,0.715,70.28,10,70.27
734,Iren S.p.A.,2024,Energy/Utilities,Italy,5102306.22,377295.45,6847163.59,1403445.85,66.3,8589886.19,255595.64,53.27,10442,0.338,50.57,11,61.98
735,Irizar S. Coop.,2024,Automotive/Transport,Spain,1935966.2,1382998.36,31663780.95,4797174.71,22.66,14343311.73,938502.01,54.83,241877,0.293,79.79,20,55.27
736,REN (Redes Energéticas Nacionais),2024,Energy/Utilities,Portugal,68988445.27,3777798.76,175954030.26,32685185.97,67.47,78008595.23,2167828.13,60.66,119754,0.202,56.29,20,49.51
737,Grupa Kęty,2024,Manufacturing,Poland,3236.87,1144.74,11362.51,3781.75,27.82,71606.18,376.8,61.34,128,0.185,58.59,2,57.13
738,Anheuser-Busch InBev,2024,Consumer Goods/Retail,Belgium,130072.01,121463.23,1520313.32,150484.75,38.89,1282001.29,94941.29,82.21,67529,0.638,52.08,5,63.58
739,Ceconomy AG,2024,Consumer Goods/Retail,Germany,171073.82,910202.25,6850306.18,1360557.48,57.41,41914087.66,251565.46,72.43,512708,0.51,56.21,9,59.11
740,LVMH,2024,Consumer Goods/Retail,France,385.1,182.75,4135.49,794.1,60.47,5160.95,93.59,73.14,110,0.615,67.18,1,70.26
741,Bureau Veritas,2024,Construction/Industrials,France,32275.49,20826.38,247042.24,24254.99,19.76,272535.62,6095.65,57.57,2449,0.221,44.27,5,42.77
742,Red Eléctrica Corporación,2024,Energy/Utilities,Spain,732981.17,45843.74,1879519.73,439394.42,33.31,2090227.83,59403.14,69.86,1095,0.295,64.93,5,63.05
743,Metrovacesa,2024,Construction/Industrials,Spain,432.86,613.63,3795.69,694.0,43.23,4593.69,695.74,56.45,56,0.312,46.88,1,59.57
744,Benetton Group,2024,Consumer Goods/Retail,Italy,667511.06,409941.7,5141236.23,466342.26,62.4,52110764.93,1123512.28,66.69,326878,0.529,78.42,7,67.72
745,Sartorius AG,2024,Healthcare/Pharma,Germany,1132465.78,671366.64,4850491.44,1840343.19,51.29,13850790.5,1036517.13,67.91,189304,0.566,65.27,9,68.86
746,MOL Group,2024,Energy/Utilities,Hungary,121115.56,11384.41,326854.04,90928.47,60.66,891134.49,15306.91,65.62,574,0.248,57.05,3,61.74
747,Cementos Portland Valderrivas,2024,Construction/Industrials,Spain,7115.32,5949.2,35911.04,5664.87,44.89,21074.34,6363.36,43.88,1008,0.296,62.22,3,60.04
748,Aena S.M.E.,2024,Automotive/Transport,Spain,4046.94,6322.88,95563.59,7608.28,17.11,45484.94,6409.81,79.94,712,0.274,48.95,2,54.32
749,Dr. Oetker,2024,Consumer Goods/Retail,Germany,55097.44,115944.04,618468.46,243002.55,31.6,6649825.01,266688.79,77.89,124957,0.683,61.38,6,71.82
750,YIT Oyj,2024,Construction/Industrials,Finland,27533.56,7915.36,179976.39,16539.56,41.74,71998.21,30982.27,60.58,2881,0.241,30.52,5,54.55
751,PZU S.A.,2024,Financial Services,Poland,2643.16,17188.79,675637.46,47197.46,51.83,34816.63,4726.6,83.58,14410,0.443,78.08,3,72.41
752,Korian Group,2024,Healthcare/Pharma,France,164374.25,187921.15,759813.27,180605.13,36.08,8237208.36,152550.35,74.2,33065,0.535,78.1,5,67.23
753,Stora Enso Oyj,2024,Manufacturing,Finland,415973.03,153640.44,1078474.96,744648.64,52.57,7578416.67,165203.2,82.3,28507,0.214,46.68,12,59.47
754,Petrolina Holdings,2024,Energy/Utilities,Cyprus,75757.83,9961.68,188713.09,54423.7,60.56,935675.73,7078.88,44.54,195,0.243,77.35,2,59.88
755,GFT Technologies,2024,Technology,Germany,547.84,2086.03,4838.23,6224.1,42.31,29012.04,530.08,78.51,1922,0.274,45.57,0,59.52
756,Ercros S.A.,2024,Manufacturing,Spain,50665.61,35598.02,239966.65,46712.84,53.1,766044.51,36134.28,70.31,3140,0.19,47.12,5,55.29
757,Festo,2024,Construction/Industrials,Germany,10134.37,7832.33,59235.85,6759.05,46.31,153460.58,7685.52,71.64,2168,0.168,69.27,4,58.97
758,Schneider Electric SE,2024,Construction/Industrials,France,102800.47,91954.84,860733.36,117335.78,16.07,935439.93,47124.87,38.2,13212,0.261,43.54,13,47.59
759,Clarins Group,2024,Consumer Goods/Retail,France,2119.7,2361.86,32980.14,961.32,69.52,144429.58,3817.86,59.9,1158,0.49,49.82,2,57.17
760,Adidas AG,2024,Consumer Goods/Retail,Germany,60967.81,258717.1,1788591.13,259910.45,21.63,9180632.94,197956.99,86.21,92421,0.633,79.24,6,65.23
761,Rabobank,2024,Financial Services,Netherlands,320.66,6673.94,543321.94,15016.69,80.3,33607.55,2511.28,68.26,11610,0.465,85.81,1,73.82
762,Viessmann Group,2024,Construction/Industrials,Germany,82474.82,23723.89,492084.75,85674.39,22.19,230493.66,73124.3,44.06,5499,0.262,67.94,8,54.57
763,Agrofert,2024,Consumer Goods/Retail,Czechia,420918.7,860593.06,6148429.46,229473.5,43.74,10711711.63,580210.25,50.45,173514,0.66,44.65,6,60.91
764,Cenergy Holdings,2024,Manufacturing,Greece,269329.27,196483.62,1114539.15,324934.97,42.83,8270866.75,105802.81,73.26,11705,0.316,78.99,10,64.2
765,Tendam (Cortefiel),2024,Consumer Goods/Retail,Spain,486447.1,542690.74,4998105.29,518609.02,58.49,36518161.57,980961.47,64.75,381642,0.685,48.49,9,63.87
766,Grigeo AB,2024,Manufacturing,Lithuania,5744.81,2687.32,33185.01,8365.46,19.62,172319.8,1687.14,62.2,242,0.366,71.58,0,61.62
767,Salling Group,2024,Consumer Goods/Retail,Denmark,1024.85,455.64,4555.55,1196.4,21.1,54766.55,1401.23,81.62,490,0.714,40.49,1,59.75
768,Nova (United Group Greece),2024,Telecommunications,Greece,1790.37,14441.41,30508.28,10940.47,49.25,31894.23,650.28,78.43,1693,0.412,65.68,2,64.1
769,NH Hotel Group,2024,Consumer Goods/Retail,Spain,479.39,460.23,5041.07,360.51,55.12,14045.4,1371.8,59.56,416,0.52,59.42,2,65.38
770,Qiagen N.V.,2024,Healthcare/Pharma,Germany,64696.69,171042.57,693439.2,175611.71,26.51,7413280.35,20528.97,84.46,30246,0.548,62.78,5,62.9
771,Miele,2024,Consumer Goods/Retail,Germany,16056.1,60199.8,548182.32,110481.81,65.28,1240055.18,54243.95,86.32,28079,0.546,67.61,4,69.89
772,Vattenfall AB,2024,Energy/Utilities,Sweden,1725559.72,70055.47,1082770.46,901523.57,71.06,3193396.07,63586.02,60.89,2801,0.394,61.41,6,64.15
773,Hello Fresh SE,2024,Consumer Goods/Retail,Germany,47434.06,57944.28,797595.27,73701.19,51.78,1531237.13,15761.34,64.29,18948,0.616,57.0,4,56.93
774,Ryvu Therapeutics,2024,Healthcare/Pharma,Poland,7862.77,15998.11,40669.42,7615.6,79.08,461909.32,8643.34,62.7,2672,0.616,79.07,2,69.56
775,K+S AG,2024,Manufacturing,Germany,188911.29,197881.71,1525525.96,159325.48,46.11,11171462.32,63744.27,56.53,16421,0.202,44.19,11,51.16
776,Uniper SE,2024,Energy/Utilities,Germany,13432.04,566.71,11127.73,4949.68,70.0,50885.65,545.48,66.58,20,0.337,70.18,0,68.56
777,SRV Yhtiöt,2024,Construction/Industrials,Finland,284564.95,60381.56,955012.71,181488.43,28.94,883105.36,106864.9,72.82,17765,0.278,51.33,15,51.69
778,Pierer Mobility,2024,Automotive/Transport,Austria,355119.47,127553.99,3172543.93,230747.9,26.73,1856448.91,86384.61,56.7,24566,0.259,45.84,10,47.13
779,Eurazeo SE,2024,Financial Services,France,3518.03,15666.24,13836249.81,157466.36,50.59,124828.16,2701.83,82.83,116856,0.501,87.49,4,68.47
780,Spie SA,2024,Construction/Industrials,France,336602.81,182985.08,1818335.85,147132.68,17.4,1339248.01,317181.14,66.62,31604,0.204,66.56,17,52.31
781,William Demant Foundation,2024,Healthcare/Pharma,Denmark,15961.47,49994.4,261738.98,70019.0,60.74,1691243.95,25925.99,50.44,15410,0.671,61.89,4,67.56
782,Ontex Group,2024,Consumer Goods/Retail,Belgium,612187.28,1492076.59,14797367.67,1846675.89,57.94,40525548.49,380050.44,65.74,285879,0.637,42.33,6,57.58
783,DO & CO AG,2024,Consumer Goods/Retail,Austria,2342.7,1391.62,12005.83,3378.24,36.96,82938.85,2273.33,83.9,1968,0.701,43.3,2,66.84
784,OMV AG,2024,Energy/Utilities,Austria,172178.09,23969.71,311325.42,66241.19,59.94,312329.96,10076.7,51.33,458,0.253,58.38,3,63.29
785,BE Semiconductor Industries,2024,Technology,Netherlands,3788.9,26369.14,52743.18,53685.88,52.78,167643.41,15468.24,82.82,17410,0.342,81.78,3,69.59
786,Energa S.A.,2024,Energy/Utilities,Poland,2021255.81,61553.19,1717268.07,824726.11,60.77,9768976.82,57502.09,59.96,3583,0.339,45.67,7,52.73
787,Repsol S.A.,2024,Energy/Utilities,Spain,1474191.24,128264.41,3673975.42,893892.01,16.01,10072253.58,13846.25,57.69,2201,0.295,40.3,4,46.93
788,If P&C Insurance,2024,Financial Services,Finland,88.71,2513.04,432864.97,5193.43,78.84,16820.74,195.26,82.4,4890,0.462,82.23,1,68.57
789,Henkel AG & Co. KGaA,2024,Consumer Goods/Retail,Germany,402868.38,722413.4,8600209.29,425321.34,42.66,34853118.77,1437849.39,63.63,241620,0.547,79.54,6,66.15
790,Lego Group,2024,Consumer Goods/Retail,Denmark,2673.75,2682.6,32783.5,1080.56,37.71,81649.13,2381.62,59.29,1762,0.522,78.34,3,60.92
791,Action Retail (AS Watson NL),2024,Consumer Goods/Retail,Netherlands,5270.33,2575.45,46920.23,10103.89,52.66,108145.44,6280.7,49.34,2958,0.633,73.62,1,69.91
792,OCI N.V.,2024,Manufacturing,Netherlands,10238.19,6851.09,36881.79,17448.41,12.0,406662.23,2161.11,63.3,550,0.238,66.64,1,54.94
793,Pingo Doce,2024,Consumer Goods/Retail,Portugal,474330.55,872414.53,8390703.81,1490527.61,20.19,43828667.96,360049.49,65.61,735486,0.659,75.38,9,65.65
794,Aldi Süd,2024,Consumer Goods/Retail,Germany,433376.94,208716.18,3884217.64,452007.58,31.55,7016544.44,388794.26,63.71,272652,0.667,62.76,8,63.16
795,Versace,2024,Consumer Goods/Retail,Italy,1493.3,842.97,18231.76,3360.37,64.05,30158.96,3011.04,76.25,571,0.643,48.56,2,65.93
796,Kering,2024,Consumer Goods/Retail,France,4876.58,6691.21,42012.44,8084.4,33.01,92433.8,6915.27,48.98,3518,0.617,75.04,4,67.99
797,Semperit AG,2024,Manufacturing,Austria,3935533.18,4276523.65,17724009.31,8406921.09,23.13,145923450.75,5602962.77,52.64,342757,0.252,59.06,22,55.48
798,RTL Group,2024,Consumer Goods/Retail,Luxembourg,1699.0,7776.26,31289.74,4607.86,48.1,256180.69,6955.67,67.16,2296,0.713,43.05,3,61.8
799,Freixenet,2024,Consumer Goods/Retail,Spain,2457.33,4388.93,44272.4,5207.13,27.55,50828.49,9055.84,72.95,2342,0.594,53.02,1,67.78
800,Ciments Calcia,2024,Construction/Industrials,France,644039.52,380926.76,3709315.47,1597516.31,46.72,10745848.49,1401107.42,39.94,115229,0.252,43.59,22,53.19
801,Isra Vision,2024,Technology,Germany,81270.86,298840.34,527542.98,206281.85,38.14,756679.36,167719.36,90.35,175902,0.447,87.05,2,72.12
802,Vodafone Portugal,2024,Telecommunications,Portugal,301.45,1595.33,4154.98,2020.18,43.25,7184.3,366.67,55.1,334,0.375,69.71,0,63.1
803,Inditex,2024,Consumer Goods/Retail,Spain,329.28,539.13,2919.1,822.3,63.0,12302.21,608.25,76.45,329,0.685,46.36,0,68.76
804,Globalia,2024,Automotive/Transport,Spain,329540.69,254112.56,2904086.16,370846.23,41.81,2452165.32,212269.47,47.69,20951,0.341,66.87,9,58.68
805,Ferring Pharmaceuticals,2024,Healthcare/Pharma,Denmark,26020.49,32706.73,141845.34,30351.99,40.69,432771.16,6302.03,74.39,5501,0.553,53.84,5,57.93
806,HRVATSKI TELEKOM,2024,Telecommunications,Croatia,29080.34,312832.13,810385.3,520772.16,44.53,634153.27,33506.35,50.62,29300,0.317,68.01,4,61.79
807,TDC Group,2024,Telecommunications,Denmark,698.09,5072.83,11382.95,18443.95,73.49,34166.55,1515.09,80.42,1262,0.344,75.36,1,68.92
808,Nexi Portugal (SIBS),2024,Technology,Portugal,1781.99,7860.85,16140.59,6975.05,74.05,36285.27,255.81,65.38,1608,0.439,84.19,1,67.77
809,Sligro Food Group,2024,Consumer Goods/Retail,Netherlands,12041.67,13993.4,140213.6,10118.73,30.94,742028.97,4820.2,57.3,5209,0.543,79.69,3,61.46
810,Ariston Holding,2024,Construction/Industrials,Italy,533769.49,931313.65,7492899.67,2050638.52,21.51,11028096.8,452394.54,71.81,123169,0.309,42.79,22,50.95
811,Erbud S.A.,2024,Construction/Industrials,Poland,342263.07,347943.68,2604743.37,407643.34,39.77,1709779.41,728361.79,35.54,51788,0.164,46.35,18,54.59
812,Sandvik AB,2024,Construction/Industrials,Sweden,307189.86,526830.61,4801484.44,1039417.04,19.47,8523526.98,328532.93,78.87,94889,0.262,54.88,22,54.23
813,Genmab A/S,2024,Healthcare/Pharma,Denmark,557.29,724.83,4682.26,5176.44,37.85,67072.65,1216.45,71.05,868,0.717,67.9,1,73.61
814,Pesa Bydgoszcz,2024,Automotive/Transport,Poland,52010.24,23491.39,602435.58,65779.62,22.1,665523.35,15598.77,71.95,3264,0.244,56.57,4,49.3
815,Bechtle AG,2024,Technology,Germany,7759.19,7342.23,41210.76,23338.28,61.81,149945.02,10244.26,55.46,11908,0.289,69.89,1,64.33
816,FrieslandCampina,2024,Consumer Goods/Retail,Netherlands,9542.39,13632.67,145500.16,12314.38,48.9,329440.61,9631.34,73.9,4129,0.535,73.13,3,63.4
817,El Corte Inglés,2024,Consumer Goods/Retail,Spain,35460.69,295927.92,1516905.27,371416.99,58.31,4321865.93,186358.12,45.33,66543,0.509,77.21,6,65.2
818,Logista,2024,Consumer Goods/Retail,Spain,2831.55,7254.54,60269.03,8746.36,33.11,93490.48,3341.43,78.54,2213,0.591,49.87,1,63.56
819,GN Group,2024,Healthcare/Pharma,Denmark,92418.31,323419.96,798433.31,133441.39,62.73,9833287.11,82426.15,76.63,39582,0.69,62.22,5,69.55
820,Slovak Telekom,2024,Telecommunications,Slovakia,9246.09,14496.38,52373.86,77708.08,31.72,79696.14,1803.99,56.67,7293,0.402,54.76,3,61.85
821,Atos SE,2024,Technology,France,39179.79,105705.08,358136.55,314334.36,58.02,197332.71,27282.26,66.43,58783,0.424,60.45,1,69.45
822,Banco BPM,2024,Financial Services,Italy,173.78,640.78,371185.41,4232.94,59.44,7348.07,65.51,81.12,1775,0.565,67.41,0,63.8
823,Hawkers Co,2024,Consumer Goods/Retail,Spain,1623.99,1116.31,13619.35,2028.22,20.11,57998.87,415.23,65.97,480,0.614,61.16,2,61.29
824,Akuo Energy,2024,Energy/Utilities,France,317131.05,29034.02,337796.27,305401.04,73.53,2595046.65,6256.0,41.05,994,0.318,69.44,3,62.59
825,Wieland-Werke AG,2024,Manufacturing,Germany,112090.86,219637.33,1175601.6,507123.59,42.57,5409355.56,94114.48,48.0,22893,0.251,64.38,10,60.08
826,Sephora (LVMH),2024,Consumer Goods/Retail,France,131881.51,35719.88,636436.03,163664.46,70.67,2353832.4,131310.61,75.24,52609,0.487,59.32,5,71.25
827,ČSOB,2024,Financial Services,Czechia,9219.22,89933.21,25687792.99,136716.98,85.72,221147.41,46917.32,67.91,92407,0.496,77.87,6,64.45
828,Axfood,2024,Consumer Goods/Retail,Sweden,172926.13,421250.2,3379686.03,114062.35,42.11,16366367.5,376303.32,75.56,156828,0.7,78.49,7,64.6
829,Kärcher,2024,Construction/Industrials,Germany,122444.68,54273.01,611595.37,181120.64,12.63,1061697.52,124699.85,39.64,12897,0.321,68.28,11,56.4
830,Kinepolis Group,2024,Consumer Goods/Retail,Belgium,992.44,9278.53,64253.99,9847.64,73.31,51940.06,5769.53,70.97,2702,0.616,70.28,2,72.25
831,Cloetta AB,2024,Consumer Goods/Retail,Sweden,4623.79,43248.54,194192.28,55945.47,59.99,595701.42,27598.24,64.94,12552,0.694,77.64,2,74.12
832,Vestas Wind Systems,2024,Energy/Utilities,Denmark,555171.9,28636.44,1265976.42,278092.88,53.01,1223997.62,13680.72,71.84,310,0.385,51.9,1,54.88
833,NKT A/S,2024,Construction/Industrials,Denmark,14507.56,2363.07,46900.84,7446.17,37.19,94269.41,9597.06,48.53,1381,0.217,58.76,6,57.39
834,Wirtualna Polska Holding,2024,Technology,Poland,4251.43,67335.66,179908.7,87669.92,91.55,66397.33,3227.9,84.57,14889,0.348,64.12,2,76.25
835,TotalEnergies SE,2024,Energy/Utilities,France,348394.18,87754.03,820005.17,263944.33,53.4,2779253.29,67543.49,77.71,1161,0.254,55.16,5,64.5
836,Heineken N.V.,2024,Consumer Goods/Retail,Netherlands,481369.98,939916.98,7077826.54,340223.44,35.16,26149949.28,763358.08,81.0,443212,0.715,50.24,9,65.0
837,Carl Zeiss AG,2024,Technology,Germany,1173.64,4120.82,13761.55,6369.53,87.18,15929.87,1042.11,64.06,1482,0.398,57.32,1,61.47
838,Immobel NV,2024,Construction/Industrials,Belgium,35080.14,27902.85,355089.92,21381.81,34.85,78730.37,19354.35,64.34,2398,0.245,44.91,6,51.44
839,Orange Belgium,2024,Telecommunications,Belgium,3711.01,16505.1,33825.01,35925.58,54.15,14755.96,2517.71,80.45,2397,0.374,77.66,1,70.97
840,Arcadis N.V.,2024,Construction/Industrials,Netherlands,1157407.59,404039.28,8405560.03,388623.86,20.36,5421555.38,261676.95,72.31,57513,0.251,74.35,19,44.24
841,Mabion,2024,Healthcare/Pharma,Poland,17246.31,17761.63,102687.58,14169.08,62.9,696400.18,14353.85,66.37,2864,0.583,68.24,3,66.32
